src,dst,travelMinutes,weight
9723,3551,0.56,0.9718
3551,7921,0.83,0.9585
7921,3551,0.83,0.9585
3552,9445,0.5,0.9751
9445,3552,0.5,0.9751
3552,6131,0.73,0.9635
6131,3552,0.73,0.9635
3552,11317,0.86,0.9571
11317,3552,0.86,0.9571
3552,7014,0.9,0.9552
7014,3552,0.9,0.9552
3552,7023,0.93,0.9537
7023,3552,0.93,0.9537
3552,4936,1.06,0.9472
4936,3552,1.06,0.9472
3552,5325,1.08,0.9459
5325,3552,1.08,0.9459
3552,11110,1.09,0.9454
11110,3552,1.09,0.9454
3553,4098,0.72,0.9639
4098,3553,0.72,0.9639
3553,4692,0.75,0.9625
4692,3553,0.75,0.9625
3553,12825,0.85,0.9573
12825,3553,0.85,0.9573
3553,9778,0.95,0.9526
9778,3553,0.95,0.9526
3553,6607,0.98,0.9511
6607,3553,0.98,0.9511
3553,12457,1.15,0.9424
12457,3553,1.15,0.9424
3553,1087,1.15,0.9423
1087,3553,1.15,0.9423
3553,2549,1.21,0.9396
2549,3553,1.21,0.9396
3554,7575,0.57,0.9716
7575,3554,0.57,0.9716
3554,3735,12.37,0.3813
3735,3554,12.37,0.3813
3554,7560,15.31,0.2344
7560,3554,15.31,0.2344
3554,6521,16.61,0.1697
6521,3554,16.61,0.1697
3554,7586,17.38,0.1312
7586,3554,17.38,0.1312
3554,7579,18.0,0.0998
7579,3554,18.0,0.0998
3554,7583,18.68,0.0659
7583,3554,18.68,0.0659
3555,11406,0.13,0.9937
11406,3555,0.13,0.9937
3555,13411,2.29,0.8857
13411,3555,2.29,0.8857
3555,13543,2.55,0.8726
13543,3555,2.55,0.8726
3555,9242,2.65,0.8674
9242,3555,2.65,0.8674
3555,10577,2.86,0.8568
10577,3555,2.86,0.8568
3556,10650,0.17,0.9917
10650,3556,0.17,0.9917
3556,11906,0.51,0.9743
11906,3556,0.51,0.9743
3556,7922,0.53,0.9737
7922,3556,0.53,0.9737
3556,12113,0.55,0.9725
12113,3556,0.55,0.9725
3556,7153,0.64,0.9679
7153,3556,0.64,0.9679
3556,12059,0.67,0.9667
12059,3556,0.67,0.9667
3556,12097,0.82,0.9588
12097,3556,0.82,0.9588
3557,11811,0.03,0.9986
11811,3557,0.03,0.9986
3557,13599,0.17,0.9914
13599,3557,0.17,0.9914
3557,12093,0.18,0.9908
12093,3557,0.18,0.9908
3557,10344,0.31,0.9844
10344,3557,0.31,0.9844
3557,10913,0.33,0.9835
10913,3557,0.33,0.9835
3557,13724,0.48,0.9762
13724,3557,0.48,0.9762
3558,11379,0.5,0.9752
11379,3558,0.5,0.9752
3558,13326,0.75,0.9627
13326,3558,0.75,0.9627
3558,7038,1.12,0.944
7038,3558,1.12,0.944
3558,9642,1.19,0.9403
9642,3558,1.19,0.9403
3558,12634,1.31,0.9344
12634,3558,1.31,0.9344
3558,11893,1.33,0.9333
11893,3558,1.33,0.9333
3558,11730,1.45,0.9273
11730,3558,1.45,0.9273
3559,6577,3.92,0.8041
6577,3559,3.92,0.8041
3559,4959,4.18,0.7911
4959,3559,4.18,0.7911
3559,3923,4.19,0.7905
3923,3559,4.19,0.7905
3560,5640,0.46,0.9772
5640,3560,0.46,0.9772
3560,12413,0.7,0.965
12413,3560,0.7,0.965
3560,11430,1.13,0.9437
11430,3560,1.13,0.9437
3560,13046,1.14,0.943
13046,3560,1.14,0.943
3560,1211,1.22,0.939
1211,3560,1.22,0.939
3560,12612,1.38,0.931
12612,3560,1.38,0.931
3561,7271,0.2,0.9898
7271,3561,0.2,0.9898
3561,5451,0.75,0.9626
5451,3561,0.75,0.9626
3561,5684,1.68,0.9161
5684,3561,1.68,0.9161
3561,4879,2.66,0.8671
4879,3561,2.66,0.8671
3561,5279,5.17,0.7414
5279,3561,5.17,0.7414
3561,5454,5.32,0.734
5454,3561,5.32,0.734
3561,10029,6.15,0.6927
10029,3561,6.15,0.6927
3561,5985,6.83,0.6584
5985,3561,6.83,0.6584
3562,7649,0.08,0.996
7649,3562,0.08,0.996
3562,6489,0.09,0.9956
6489,3562,0.09,0.9956
3562,11525,0.95,0.9524
11525,3562,0.95,0.9524
3562,12416,1.78,0.911
12416,3562,1.78,0.911
3562,12512,2.13,0.8933
12512,3562,2.13,0.8933
3562,4239,2.19,0.8906
4239,3562,2.19,0.8906
3563,6878,1.98,0.9012
6878,3563,1.98,0.9012
3563,12933,3.28,0.8358
12933,3563,3.28,0.8358
3563,12891,3.29,0.8354
12891,3563,3.29,0.8354
3563,11583,3.45,0.8275
11583,3563,3.45,0.8275
3563,12591,4.6,0.7701
12591,3563,4.6,0.7701
3563,9124,5.54,0.7228
9124,3563,5.54,0.7228
3564,649,10.12,0.494
649,3564,10.12,0.494
3564,13143,10.28,0.4862
13143,3564,10.28,0.4862
3564,9140,10.58,0.4709
9140,3564,10.58,0.4709
3564,4679,10.75,0.4627
4679,3564,10.75,0.4627
3564,13159,11.19,0.4406
13159,3564,11.19,0.4406
3564,11133,11.81,0.4094
11133,3564,11.81,0.4094
3564,3161,13.04,0.348
3161,3564,13.04,0.348
3565,4095,0.05,0.9974
4095,3565,0.05,0.9974
3565,9680,0.78,0.9609
9680,3565,0.78,0.9609
3565,12494,0.8,0.9601
12494,3565,0.8,0.9601
3565,712,1.01,0.9496
712,3565,1.01,0.9496
3565,783,1.05,0.9476
783,3565,1.05,0.9476
3565,4533,1.05,0.9473
4533,3565,1.05,0.9473
3565,12734,1.08,0.946
12734,3565,1.08,0.946
3566,6164,0.64,0.9679
6164,3566,0.64,0.9679
3566,7661,1.88,0.9062
7661,3566,1.88,0.9062
3566,5207,2.78,0.861
5207,3566,2.78,0.861
3566,9371,3.28,0.8359
9371,3566,3.28,0.8359
3567,13523,0.76,0.9622
13523,3567,0.76,0.9622
3567,9287,1.2,0.9399
9287,3567,1.2,0.9399
3567,13543,1.29,0.9355
13543,3567,1.29,0.9355
3567,11842,2.12,0.8939
11842,3567,2.12,0.8939
3567,2593,2.51,0.8743
2593,3567,2.51,0.8743
3567,3730,3.01,0.8495
3730,3567,3.01,0.8495
3567,12236,3.07,0.8466
12236,3567,3.07,0.8466
3568,7556,1.44,0.9278
7556,3568,1.44,0.9278
3568,3655,1.64,0.9179
3655,3568,1.64,0.9179
3568,7801,1.82,0.909
7801,3568,1.82,0.909
3568,3576,3.37,0.8317
3576,3568,3.37,0.8317
3568,3677,6.04,0.698
3677,3568,6.04,0.698
3569,12829,2.2,0.8898
12829,3569,2.2,0.8898
3569,3666,2.22,0.8891
3666,3569,2.22,0.8891
3569,12666,2.33,0.8833
12666,3569,2.33,0.8833
3569,5435,2.49,0.8757
5435,3569,2.49,0.8757
3570,1034,5.13,0.7436
1034,3570,5.13,0.7436
3570,12754,6.35,0.6827
12754,3570,6.35,0.6827
3570,6487,6.4,0.68
6487,3570,6.4,0.68
3570,4114,6.77,0.6613
4114,3570,6.77,0.6613
3570,6619,7.22,0.639
6619,3570,7.22,0.639
3571,9760,0.26,0.9872
9760,3571,0.26,0.9872
3571,5894,0.27,0.9866
5894,3571,0.27,0.9866
3571,13357,0.48,0.9761
13357,3571,0.48,0.9761
3571,13397,0.57,0.9714
13397,3571,0.57,0.9714
3571,9711,0.77,0.9617
9711,3571,0.77,0.9617
3571,1570,1.44,0.928
1570,3571,1.44,0.928
3571,12738,1.51,0.9243
12738,3571,1.51,0.9243
3572,6478,4.87,0.7563
6478,3572,4.87,0.7563
3572,5819,45.85,0.0
5819,3572,45.85,0.0
3573,5384,0.07,0.9967
5384,3573,0.07,0.9967
3573,3942,0.52,0.974
3942,3573,0.52,0.974
3573,12900,0.6,0.9698
12900,3573,0.6,0.9698
3573,13758,0.84,0.9578
13758,3573,0.84,0.9578
3573,2144,1.0,0.9498
2144,3573,1.0,0.9498
3573,12527,1.04,0.9481
12527,3573,1.04,0.9481
3573,4244,1.06,0.9468
4244,3573,1.06,0.9468
3574,5360,2.64,0.8681
5360,3574,2.64,0.8681
3574,12504,3.44,0.828
12504,3574,3.44,0.828
3574,9375,3.48,0.8262
9375,3574,3.48,0.8262
3574,453,3.55,0.8226
453,3574,3.55,0.8226
3574,11831,3.56,0.8222
11831,3574,3.56,0.8222
3574,5885,3.57,0.8216
5885,3574,3.57,0.8216
3574,4397,3.78,0.8112
4397,3574,3.78,0.8112
3575,7675,1.42,0.9289
7675,3575,1.42,0.9289
3575,5913,1.59,0.9205
5913,3575,1.59,0.9205
3575,12279,2.14,0.8931
12279,3575,2.14,0.8931
3575,7998,2.33,0.8835
7998,3575,2.33,0.8835
3575,5915,2.67,0.8663
5915,3575,2.67,0.8663
3575,12018,2.76,0.8622
12018,3575,2.76,0.8622
3575,7960,2.77,0.8616
7960,3575,2.77,0.8616
3575,7966,2.85,0.8576
7966,3575,2.85,0.8576
3576,3655,1.87,0.9066
3655,3576,1.87,0.9066
3576,7801,2.56,0.8722
7801,3576,2.56,0.8722
3576,3677,4.2,0.7901
3677,3576,4.2,0.7901
3576,7556,4.81,0.7596
7556,3576,4.81,0.7596
3577,5489,3.62,0.8189
5489,3577,3.62,0.8189
3577,4069,5.55,0.7227
4069,3577,5.55,0.7227
3577,3604,7.21,0.6395
3604,3577,7.21,0.6395
3577,8700,7.76,0.6122
8700,3577,7.76,0.6122
3577,4672,13.07,0.3466
4672,3577,13.07,0.3466
3577,9756,13.26,0.337
9756,3577,13.26,0.337
3577,6026,13.26,0.337
6026,3577,13.26,0.337
3577,7515,13.67,0.3163
7515,3577,13.67,0.3163
3578,4121,0.14,0.9929
4121,3578,0.14,0.9929
3578,13381,1.09,0.9453
13381,3578,1.09,0.9453
3578,973,1.4,0.9299
973,3578,1.4,0.9299
3578,2748,1.51,0.9246
2748,3578,1.51,0.9246
3578,658,1.53,0.9233
658,3578,1.53,0.9233
3579,636,0.76,0.962
636,3579,0.76,0.962
3579,8405,0.86,0.9572
8405,3579,0.86,0.9572
3579,12852,1.0,0.95
12852,3579,1.0,0.95
3579,13021,1.01,0.9493
13021,3579,1.01,0.9493
3579,12886,1.1,0.9448
12886,3579,1.1,0.9448
3579,13350,1.17,0.9414
13350,3579,1.17,0.9414
3579,7763,1.18,0.9408
7763,3579,1.18,0.9408
3580,12592,0.29,0.9856
12592,3580,0.29,0.9856
3580,12553,0.98,0.9509
12553,3580,0.98,0.9509
3581,12223,1.19,0.9403
12223,3581,1.19,0.9403
3581,6243,1.67,0.9163
6243,3581,1.67,0.9163
3581,7141,1.68,0.9161
7141,3581,1.68,0.9161
3581,7854,1.76,0.9122
7854,3581,1.76,0.9122
3581,6238,1.86,0.9068
6238,3581,1.86,0.9068
3581,11726,2.0,0.8998
11726,3581,2.0,0.8998
3581,13090,2.19,0.8907
13090,3581,2.19,0.8907
3582,11382,0.28,0.9862
11382,3582,0.28,0.9862
3582,11247,0.37,0.9816
11247,3582,0.37,0.9816
3582,985,4.44,0.7778
985,3582,4.44,0.7778
3582,10921,4.82,0.759
10921,3582,4.82,0.759
3582,674,4.86,0.7571
674,3582,4.86,0.7571
3582,11754,4.95,0.7525
11754,3582,4.95,0.7525
3583,10983,0.32,0.9842
10983,3583,0.32,0.9842
3583,7088,2.72,0.8639
7088,3583,2.72,0.8639
3583,11577,5.44,0.7281
11577,3583,5.44,0.7281
3583,10794,9.45,0.5275
10794,3583,9.45,0.5275
3583,10124,9.51,0.5245
10124,3583,9.51,0.5245
3583,1051,10.14,0.4932
1051,3583,10.14,0.4932
3583,12774,12.48,0.376
12774,3583,12.48,0.376
3583,13181,12.55,0.3726
13181,3583,12.55,0.3726
3584,3656,2.58,0.8709
3656,3584,2.58,0.8709
3584,5667,2.66,0.8671
5667,3584,2.66,0.8671
3584,13775,7.1,0.6449
13775,3584,7.1,0.6449
3584,13779,7.46,0.6269
13779,3584,7.46,0.6269
3584,4195,8.37,0.5813
4195,3584,8.37,0.5813
3585,9301,0.62,0.9691
9301,3585,0.62,0.9691
3585,9342,0.68,0.9659
9342,3585,0.68,0.9659
3585,5186,0.81,0.9594
5186,3585,0.81,0.9594
3585,4581,1.25,0.9375
4581,3585,1.25,0.9375
3585,3628,1.26,0.9372
3628,3585,1.26,0.9372
3586,3796,0.43,0.9784
3796,3586,0.43,0.9784
3586,9770,0.47,0.9763
9770,3586,0.47,0.9763
3586,9483,0.53,0.9733
9483,3586,0.53,0.9733
3586,4424,0.56,0.972
4424,3586,0.56,0.972
3586,483,0.95,0.9524
483,3586,0.95,0.9524
3587,3588,0.05,0.9976
3588,3587,0.05,0.9976
3587,3593,0.62,0.9688
3593,3587,0.62,0.9688
3587,3715,0.75,0.9625
3715,3587,0.75,0.9625
3587,7354,3.74,0.8128
7354,3587,3.74,0.8128
3587,6307,3.81,0.8094
6307,3587,3.81,0.8094
3587,5232,4.29,0.7853
5232,3587,4.29,0.7853
3587,4350,6.82,0.659
4350,3587,6.82,0.659
3588,3593,0.58,0.9709
3593,3588,0.58,0.9709
3588,3715,0.71,0.9643
3715,3588,0.71,0.9643
3588,7354,3.75,0.8127
7354,3588,3.75,0.8127
3588,6307,3.82,0.8092
6307,3588,3.82,0.8092
3588,5232,4.27,0.7867
5232,3588,4.27,0.7867
3588,4350,6.87,0.6567
4350,3588,6.87,0.6567
3589,12778,1.03,0.9484
12778,3589,1.03,0.9484
3589,13148,1.26,0.9368
13148,3589,1.26,0.9368
3589,11227,1.58,0.921
11227,3589,1.58,0.921
3589,13164,1.91,0.9045
13164,3589,1.91,0.9045
3589,3829,2.87,0.8565
3829,3589,2.87,0.8565
3589,13267,2.87,0.8564
13267,3589,2.87,0.8564
3590,8735,0.29,0.9855
8735,3590,0.29,0.9855
3590,3653,0.87,0.9566
3653,3590,0.87,0.9566
3590,8129,1.21,0.9393
8129,3590,1.21,0.9393
3590,4469,1.75,0.9124
4469,3590,1.75,0.9124
3590,8297,2.21,0.8897
8297,3590,2.21,0.8897
3590,8706,2.22,0.8892
8706,3590,2.22,0.8892
3590,4468,2.86,0.8568
4468,3590,2.86,0.8568
3590,5947,3.49,0.8254
5947,3590,3.49,0.8254
3591,6045,0.56,0.9719
6045,3591,0.56,0.9719
3591,9485,1.27,0.9366
9485,3591,1.27,0.9366
3591,9453,1.61,0.9193
9453,3591,1.61,0.9193
3591,9568,1.7,0.9151
9568,3591,1.7,0.9151
3591,9828,1.85,0.9075
9828,3591,1.85,0.9075
3591,9511,1.94,0.9029
9511,3591,1.94,0.9029
3592,5232,3.84,0.8082
5232,3592,3.84,0.8082
3592,12685,4.69,0.7656
12685,3592,4.69,0.7656
3592,5953,5.1,0.7449
5953,3592,5.1,0.7449
3592,6307,6.63,0.6687
6307,3592,6.63,0.6687
3592,3715,6.89,0.6557
3715,3592,6.89,0.6557
3592,3593,7.37,0.6316
3593,3592,7.37,0.6316
3593,3715,0.78,0.9608
3715,3593,0.78,0.9608
3593,7354,3.51,0.8245
7354,3593,3.51,0.8245
3593,6307,4.18,0.7908
6307,3593,4.18,0.7908
3593,5232,4.25,0.7875
5232,3593,4.25,0.7875
3593,4137,6.34,0.6828
4137,3593,6.34,0.6828
3594,3777,2.59,0.8707
3777,3594,2.59,0.8707
3594,5014,3.85,0.8076
5014,3594,3.85,0.8076
3594,13746,4.0,0.8001
13746,3594,4.0,0.8001
3594,5012,4.59,0.7707
5012,3594,4.59,0.7707
3594,11861,4.74,0.7628
11861,3594,4.74,0.7628
3594,4465,7.38,0.6308
4465,3594,7.38,0.6308
3594,12211,7.58,0.6208
12211,3594,7.58,0.6208
3594,4662,7.76,0.612
4662,3594,7.76,0.612
3595,5227,4.17,0.7914
5227,3595,4.17,0.7914
3595,6192,5.56,0.7218
6192,3595,5.56,0.7218
3595,9754,5.95,0.7023
9754,3595,5.95,0.7023
3595,13596,6.62,0.6689
13596,3595,6.62,0.6689
3595,654,11.84,0.4079
654,3595,11.84,0.4079
3595,4407,13.24,0.338
4407,3595,13.24,0.338
3596,13516,3.13,0.8434
13516,3596,3.13,0.8434
3596,3759,3.14,0.8431
3759,3596,3.14,0.8431
3596,10041,3.84,0.8078
10041,3596,3.84,0.8078
3596,9252,6.65,0.6673
9252,3596,6.65,0.6673
3596,13787,6.82,0.659
13787,3596,6.82,0.659
3597,13920,0.34,0.9832
13920,3597,0.34,0.9832
3597,9781,0.47,0.9765
9781,3597,0.47,0.9765
3597,9474,0.82,0.9592
9474,3597,0.82,0.9592
3597,12913,0.92,0.9539
12913,3597,0.92,0.9539
3597,9404,1.03,0.9486
9404,3597,1.03,0.9486
3597,13150,1.07,0.9465
13150,3597,1.07,0.9465
3597,13254,1.32,0.9341
13254,3597,1.32,0.9341
3598,13550,1.66,0.917
13550,3598,1.66,0.917
3598,3778,3.13,0.8437
3778,3598,3.13,0.8437
3598,9103,7.76,0.6122
9103,3598,7.76,0.6122
3598,7540,16.4,0.1798
7540,3598,16.4,0.1798
3598,3921,17.82,0.109
3921,3598,17.82,0.109
3599,7533,12.95,0.3524
7533,3599,12.95,0.3524
3599,13784,17.06,0.1472
13784,3599,17.06,0.1472
3599,5657,18.64,0.0678
5657,3599,18.64,0.0678
3600,13551,6.3,0.6852
13551,3600,6.3,0.6852
3600,4759,43.18,0.0
4759,3600,43.18,0.0
3601,13707,11.08,0.446
13707,3601,11.08,0.446
3601,2419,12.16,0.3918
2419,3601,12.16,0.3918
3601,13667,12.88,0.3559
13667,3601,12.88,0.3559
3601,1431,13.07,0.3466
1431,3601,13.07,0.3466
3601,4762,13.28,0.3361
4762,3601,13.28,0.3361
3601,5733,13.85,0.3073
5733,3601,13.85,0.3073
3602,5238,0.59,0.9704
5238,3602,0.59,0.9704
3602,9883,0.6,0.9702
9883,3602,0.6,0.9702
3602,7133,0.76,0.9622
7133,3602,0.76,0.9622
3602,3414,0.84,0.9578
3414,3602,0.84,0.9578
3602,7211,0.85,0.9574
7211,3602,0.85,0.9574
3603,5499,0.48,0.9762
5499,3603,0.48,0.9762
3603,3997,1.05,0.9474
3997,3603,1.05,0.9474
3603,6884,2.1,0.8948
6884,3603,2.1,0.8948
3603,4590,2.45,0.8777
4590,3603,2.45,0.8777
3603,13818,3.34,0.8329
13818,3603,3.34,0.8329
3603,4993,3.78,0.8108
4993,3603,3.78,0.8108
3603,6823,4.22,0.789
6823,3603,4.22,0.789
3603,5021,4.54,0.7731
5021,3603,4.54,0.7731
3604,4672,6.07,0.6965
4672,3604,6.07,0.6965
3604,7515,7.84,0.6078
7515,3604,7.84,0.6078
3604,3667,9.63,0.5185
3667,3604,9.63,0.5185
3604,5489,10.34,0.4828
5489,3604,10.34,0.4828
3604,6026,10.59,0.4707
6026,3604,10.59,0.4707
3604,9756,10.59,0.4707
9756,3604,10.59,0.4707
3604,4069,11.93,0.4034
4069,3604,11.93,0.4034
3605,11008,1.04,0.9482
11008,3605,1.04,0.9482
3605,11079,2.36,0.8822
11079,3605,2.36,0.8822
3605,11592,2.86,0.8572
11592,3605,2.86,0.8572
3605,5488,4.08,0.7962
5488,3605,4.08,0.7962
3605,10275,4.73,0.7635
10275,3605,4.73,0.7635
3605,3927,5.04,0.7479
3927,3605,5.04,0.7479
3606,5959,7.95,0.6023
5959,3606,7.95,0.6023
3606,13344,9.07,0.5465
13344,3606,9.07,0.5465
3606,6019,9.22,0.539
6019,3606,9.22,0.539
3606,4495,9.35,0.5323
4495,3606,9.35,0.5323
3606,12830,9.54,0.5232
12830,3606,9.54,0.5232
3606,12669,9.7,0.5152
12669,3606,9.7,0.5152
3606,852,10.46,0.477
852,3606,10.46,0.477
3606,12703,10.93,0.4535
12703,3606,10.93,0.4535
3607,12444,0.37,0.9816
12444,3607,0.37,0.9816
3607,9275,0.46,0.977
9275,3607,0.46,0.977
3607,11174,0.68,0.9661
11174,3607,0.68,0.9661
3607,11509,2.17,0.8916
11509,3607,2.17,0.8916
3608,4696,9.91,0.5043
4696,3608,9.91,0.5043
3608,1927,15.35,0.2326
1927,3608,15.35,0.2326
3608,4818,15.42,0.229
4818,3608,15.42,0.229
3608,1123,15.64,0.2181
1123,3608,15.64,0.2181
3608,4252,15.65,0.2177
4252,3608,15.65,0.2177
3609,10394,0.3,0.985
10394,3609,0.3,0.985
3609,1971,1.26,0.9368
1971,3609,1.26,0.9368
3609,10217,1.38,0.9309
10217,3609,1.38,0.9309
3609,5855,1.43,0.9287
5855,3609,1.43,0.9287
3609,2459,1.44,0.9278
2459,3609,1.44,0.9278
3610,6736,2.48,0.876
6736,3610,2.48,0.876
3610,3671,4.47,0.7765
3671,3610,4.47,0.7765
3610,4079,4.47,0.7763
4079,3610,4.47,0.7763
3610,3863,6.25,0.6873
3863,3610,6.25,0.6873
3610,5157,10.06,0.4969
5157,3610,10.06,0.4969
3610,6297,10.85,0.4573
6297,3610,10.85,0.4573
3611,5528,0.42,0.9788
5528,3611,0.42,0.9788
3611,4154,1.8,0.9102
4154,3611,1.8,0.9102
3611,3930,2.21,0.8896
3930,3611,2.21,0.8896
3611,6453,2.41,0.8794
6453,3611,2.41,0.8794
3611,3787,2.78,0.8608
3787,3611,2.78,0.8608
3611,4911,2.82,0.8592
4911,3611,2.82,0.8592
3611,4910,2.85,0.8576
4910,3611,2.85,0.8576
3611,13896,3.3,0.8349
13896,3611,3.3,0.8349
3612,4780,0.24,0.9882
4780,3612,0.24,0.9882
3612,11522,0.44,0.9778
11522,3612,0.44,0.9778
3612,13822,0.49,0.9753
13822,3612,0.49,0.9753
3612,9234,0.63,0.9684
9234,3612,0.63,0.9684
3612,9258,0.7,0.9652
9258,3612,0.7,0.9652
3612,10731,0.94,0.953
10731,3612,0.94,0.953
3612,847,1.08,0.9459
847,3612,1.08,0.9459
3612,9288,1.17,0.9413
9288,3612,1.17,0.9413
3613,7826,0.25,0.9873
7826,3613,0.25,0.9873
3613,7878,0.56,0.972
7878,3613,0.56,0.972
3613,8065,0.68,0.9658
8065,3613,0.68,0.9658
3613,10756,0.76,0.962
10756,3613,0.76,0.962
3613,5952,0.8,0.9599
5952,3613,0.8,0.9599
3613,11937,0.8,0.9599
11937,3613,0.8,0.9599
3613,8035,1.03,0.9486
8035,3613,1.03,0.9486
3613,6233,1.1,0.9448
6233,3613,1.1,0.9448
3614,10584,1.95,0.9026
10584,3614,1.95,0.9026
3614,12153,3.5,0.8248
12153,3614,3.5,0.8248
3614,10457,5.0,0.7502
10457,3614,5.0,0.7502
3614,9248,5.21,0.7394
9248,3614,5.21,0.7394
3614,11347,5.26,0.7368
11347,3614,5.26,0.7368
3614,7650,5.4,0.73
7650,3614,5.4,0.73
3614,13717,5.45,0.7273
13717,3614,5.45,0.7273
3615,13705,6.49,0.6754
13705,3615,6.49,0.6754
3615,4954,10.27,0.4863
4954,3615,10.27,0.4863
3615,1121,10.79,0.4606
1121,3615,10.79,0.4606
3615,4714,11.25,0.4373
4714,3615,11.25,0.4373
3616,11094,0.69,0.9653
11094,3616,0.69,0.9653
3616,10782,2.72,0.8638
10782,3616,2.72,0.8638
3616,498,4.34,0.7828
498,3616,4.34,0.7828
3616,13793,4.68,0.7659
13793,3616,4.68,0.7659
3616,10966,4.91,0.7544
10966,3616,4.91,0.7544
3616,10499,4.92,0.754
10499,3616,4.92,0.754
3616,11576,4.92,0.7539
11576,3616,4.92,0.7539
3616,252,5.22,0.739
252,3616,5.22,0.739
3617,4228,0.01,0.9996
4228,3617,0.01,0.9996
3617,4505,0.15,0.9927
4505,3617,0.15,0.9927
3617,8067,0.33,0.9836
8067,3617,0.33,0.9836
3617,9322,0.63,0.9684
9322,3617,0.63,0.9684
3618,6182,0.99,0.9504
6182,3618,0.99,0.9504
3618,7080,2.23,0.8884
7080,3618,2.23,0.8884
3618,3916,12.23,0.3886
3916,3618,12.23,0.3886
3618,4096,13.38,0.3308
4096,3618,13.38,0.3308
3618,5009,13.38,0.3308
5009,3618,13.38,0.3308
3619,7644,4.98,0.7512
7644,3619,4.98,0.7512
3619,10035,5.49,0.7255
10035,3619,5.49,0.7255
3619,3731,5.64,0.7181
3731,3619,5.64,0.7181
3619,6162,5.64,0.718
6162,3619,5.64,0.718
3619,5862,6.08,0.6958
5862,3619,6.08,0.6958
3619,4051,6.65,0.6676
4051,3619,6.65,0.6676
3619,13594,7.38,0.6308
13594,3619,7.38,0.6308
3620,12962,0.24,0.988
12962,3620,0.24,0.988
3620,1113,2.65,0.8677
1113,3620,2.65,0.8677
3620,1126,2.83,0.8585
1126,3620,2.83,0.8585
3620,4631,2.84,0.8579
4631,3620,2.84,0.8579
3621,3707,12.98,0.351
3707,3621,12.98,0.351
3621,1950,13.19,0.3407
1950,3621,13.19,0.3407
3621,6185,14.08,0.2961
6185,3621,14.08,0.2961
3621,10107,14.67,0.2667
10107,3621,14.67,0.2667
3621,4703,14.77,0.2613
4703,3621,14.77,0.2613
3621,3325,15.37,0.2316
3325,3621,15.37,0.2316
3621,1636,16.82,0.1592
1636,3621,16.82,0.1592
3621,6187,17.14,0.143
6187,3621,17.14,0.143
3622,12181,0.34,0.9832
12181,3622,0.34,0.9832
3622,13223,0.46,0.9769
13223,3622,0.46,0.9769
3622,9619,0.55,0.9723
9619,3622,0.55,0.9723
3622,6098,0.6,0.9701
6098,3622,0.6,0.9701
3622,9694,0.78,0.9611
9694,3622,0.78,0.9611
3622,517,0.86,0.9568
517,3622,0.86,0.9568
3622,11780,0.86,0.9568
11780,3622,0.86,0.9568
3622,11894,0.91,0.9547
11894,3622,0.91,0.9547
3623,13454,4.92,0.754
13454,3623,4.92,0.754
3623,8685,5.08,0.746
8685,3623,5.08,0.746
3623,4018,5.08,0.746
4018,3623,5.08,0.746
3623,3662,5.55,0.7225
3662,3623,5.55,0.7225
3623,5013,6.1,0.695
5013,3623,6.1,0.695
3623,6532,9.03,0.5486
6532,3623,9.03,0.5486
3623,9795,9.12,0.544
9795,3623,9.12,0.544
3624,12385,0.18,0.9912
12385,3624,0.18,0.9912
3624,12089,1.34,0.9328
12089,3624,1.34,0.9328
3624,6526,1.45,0.9273
6526,3624,1.45,0.9273
3624,12781,1.47,0.9263
12781,3624,1.47,0.9263
3624,9124,1.88,0.9062
9124,3624,1.88,0.9062
3624,3627,2.51,0.8743
3627,3624,2.51,0.8743
3624,13134,2.8,0.8602
13134,3624,2.8,0.8602
3624,12591,2.81,0.8597
12591,3624,2.81,0.8597
3625,4292,3.26,0.837
4292,3625,3.26,0.837
3625,9251,3.71,0.8144
9251,3625,3.71,0.8144
3625,12995,4.04,0.7978
12995,3625,4.04,0.7978
3625,11360,4.17,0.7916
11360,3625,4.17,0.7916
3625,13045,4.36,0.7821
13045,3625,4.36,0.7821
3626,9454,0.27,0.9863
9454,3626,0.27,0.9863
3626,4064,0.34,0.9829
4064,3626,0.34,0.9829
3626,12674,0.59,0.9707
12674,3626,0.59,0.9707
3626,13221,0.61,0.9696
13221,3626,0.61,0.9696
3626,4483,0.66,0.9672
4483,3626,0.66,0.9672
3627,13172,1.08,0.9462
13172,3627,1.08,0.9462
3627,13798,1.15,0.9427
13798,3627,1.15,0.9427
3627,12578,1.51,0.9244
12578,3627,1.51,0.9244
3627,12089,1.59,0.9205
12089,3627,1.59,0.9205
3627,12327,1.96,0.9021
12327,3627,1.96,0.9021
3627,13134,2.23,0.8883
13134,3627,2.23,0.8883
3627,48,2.25,0.8874
48,3627,2.25,0.8874
3628,4581,0.01,0.9995
4581,3628,0.01,0.9995
3628,12262,0.24,0.9882
12262,3628,0.24,0.9882
3628,12077,0.27,0.9863
12077,3628,0.27,0.9863
3628,9342,0.77,0.9614
9342,3628,0.77,0.9614
3628,3811,0.79,0.9607
3811,3628,0.79,0.9607
3629,10494,0.36,0.982
10494,3629,0.36,0.982
3629,11622,0.48,0.9759
11622,3629,0.48,0.9759
3629,3690,0.53,0.9735
3690,3629,0.53,0.9735
3629,9471,0.55,0.9723
9471,3629,0.55,0.9723
3629,9464,0.59,0.9707
